Participant;Practice;Block;Trial;Condition;Time;Index;CubePosRX;CubePosRY;CubePosRZ;CubeOrRX;CubeOrRY;CubeOrRZ;CubePosVX;CubePosVY;CubePosVZ;CubeOrVX;CubeOrVY;CubeOrVZ;Score
0;true;0;0;I;18:28:08.567;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.568;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.569;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.570;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.571;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.572;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.573;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.574;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.575;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;0
0;true;0;0;I;18:28:08.595;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.597;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.597;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.598;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.599;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.600;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.601;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.602;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.602;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.603;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.614;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.616;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.617;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.618;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.619;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.620;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.621;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.621;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.622;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.623;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.635;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.636;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.637;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.638;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.639;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.640;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.641;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.642;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.643;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.643;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.652;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.654;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.655;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.656;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.657;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.658;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.659;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.660;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.661;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.662;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.675;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.676;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.677;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.678;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.679;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.679;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.680;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.681;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.682;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.683;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.692;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.693;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.694;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.695;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.696;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.697;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.698;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.698;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.699;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.700;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.709;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.710;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.711;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.712;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.712;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.713;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.714;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.715;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.716;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.716;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.726;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.727;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.728;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.729;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.730;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.731;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.731;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.732;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.733;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.734;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:08.743;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.744;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.745;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.746;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.746;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.747;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.748;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.749;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.750;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.750;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.759;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.761;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.762;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.763;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.763;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.764;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.765;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.766;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.767;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.768;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.776;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.778;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.778;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.779;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.780;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.781;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.782;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.782;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.783;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.784;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0
0;true;0;0;I;18:28:08.792;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.793;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.794;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.796;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.796;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.797;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.798;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.799;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.799;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.800;0;0;0;0;0;0;0;0;0;0;0;0;0;11,78;0
0;true;0;0;I;18:28:08.809;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.810;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.811;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.812;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.813;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.814;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.815;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.815;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.816;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.817;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:08.830;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.831;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.832;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.833;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.834;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.834;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.835;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.836;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.837;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.838;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;18:28:08.847;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.849;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.850;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.850;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.851;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.852;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.853;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.854;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.855;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.856;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.866;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.867;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.868;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.869;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.870;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.871;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.872;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.873;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.874;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.875;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.883;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.884;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.885;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.885;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.886;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.887;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.888;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.889;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.889;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.890;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0
0;true;0;0;I;18:28:08.900;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.901;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.901;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.902;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.903;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.904;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.905;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.906;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.907;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.908;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.916;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.917;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.918;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.919;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.920;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.921;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.922;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.922;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.923;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.924;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.934;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.935;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.936;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.937;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.938;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.939;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.940;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.941;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.942;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.943;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:08.953;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.959;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.960;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.961;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.962;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.963;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.964;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.964;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.965;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.966;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;18:28:08.975;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.976;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.977;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.978;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.979;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.980;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.981;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.982;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.982;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.983;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;18:28:08.999;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.000;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.000;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.001;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.002;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.003;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.004;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.005;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.005;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.006;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.016;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.017;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.017;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.018;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.019;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.020;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.021;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.022;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.023;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.023;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.033;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.034;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.035;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.036;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.037;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.037;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.038;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.039;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.040;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.041;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;18:28:09.049;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.050;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.051;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.052;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.053;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.054;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.055;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.056;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.057;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.059;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;18:28:09.069;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.070;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.071;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.072;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.073;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.074;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.075;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;18:28:09.076;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
